Cancelled,DepTime,DepDelayMinutes,ArrDelayMinutes,AirTime,Distance,Month,DayOfWeek,DepDel15,ArrDel15
False,1059.0,0.0,0.0,29.0,109.0,4,6,0.0,0.0
False,1654.0,0.0,0.0,77.0,438.0,4,6,0.0,0.0
False,1004.0,0.0,0.0,74.0,623.0,4,5,0.0,0.0
False,1122.0,0.0,0.0,57.0,299.0,4,1,0.0,0.0
True,,,,,1057.0,4,5,,
False,1738.0,0.0,0.0,199.0,1452.0,4,5,0.0,0.0
False,1649.0,20.0,0.0,45.0,199.0,4,5,1.0,0.0
False,2255.0,100.0,88.0,113.0,973.0,4,5,1.0,1.0
False,1357.0,0.0,0.0,37.0,174.0,4,7,0.0,0.0
False,914.0,9.0,2.0,198.0,1751.0,4,5,0.0,0.0
False,1400.0,0.0,2.0,305.0,2762.0,4,5,0.0,0.0
False,1610.0,40.0,27.0,133.0,867.0,4,5,1.0,1.0
False,920.0,0.0,0.0,151.0,1020.0,4,5,0.0,0.0
False,1629.0,8.0,0.0,70.0,468.0,4,7,0.0,0.0
False,2122.0,0.0,0.0,62.0,417.0,4,5,0.0,0.0
False,757.0,0.0,0.0,40.0,199.0,4,7,0.0,0.0
False,1601.0,36.0,46.0,82.0,602.0,4,5,1.0,1.0
False,2239.0,19.0,6.0,185.0,1246.0,4,5,1.0,0.0
False,1327.0,27.0,11.0,174.0,1184.0,4,5,1.0,0.0
True,,,,,439.0,4,5,,
False,805.0,0.0,0.0,84.0,628.0,4,5,0.0,0.0
False,612.0,0.0,0.0,113.0,738.0,4,7,0.0,0.0
False,1202.0,0.0,0.0,42.0,201.0,4,6,0.0,0.0
False,2148.0,0.0,0.0,84.0,543.0,4,5,0.0,0.0
False,604.0,0.0,0.0,35.0,159.0,4,5,0.0,0.0
False,715.0,0.0,0.0,56.0,358.0,4,5,0.0,0.0
False,624.0,0.0,0.0,78.0,542.0,4,6,0.0,0.0
False,1438.0,93.0,87.0,106.0,804.0,4,5,1.0,1.0
False,1318.0,0.0,0.0,31.0,109.0,4,5,0.0,0.0
False,459.0,0.0,3.0,155.0,994.0,4,5,0.0,0.0
False,1451.0,0.0,0.0,40.0,253.0,4,7,0.0,0.0
False,2354.0,59.0,35.0,167.0,1246.0,4,5,1.0,1.0
False,1929.0,120.0,125.0,47.0,229.0,4,5,1.0,1.0
False,1231.0,0.0,0.0,67.0,401.0,4,5,0.0,0.0
False,1040.0,0.0,0.0,42.0,240.0,4,6,0.0,0.0
False,2255.0,75.0,68.0,91.0,580.0,4,5,1.0,1.0
False,1728.0,0.0,3.0,95.0,596.0,4,7,0.0,0.0
False,1110.0,0.0,0.0,52.0,319.0,4,5,0.0,0.0
False,2024.0,0.0,0.0,33.0,161.0,4,1,0.0,0.0
False,929.0,0.0,2.0,27.0,109.0,4,7,0.0,0.0
False,1926.0,11.0,0.0,173.0,1521.0,4,5,0.0,0.0
False,654.0,0.0,0.0,91.0,530.0,4,6,0.0,0.0
False,1416.0,101.0,91.0,58.0,325.0,4,6,1.0,1.0
False,1202.0,0.0,0.0,74.0,420.0,4,6,0.0,0.0
False,1934.0,0.0,0.0,205.0,1728.0,4,5,0.0,0.0
False,1003.0,0.0,0.0,39.0,253.0,4,5,0.0,0.0
False,1634.0,4.0,0.0,61.0,405.0,4,5,0.0,0.0
False,1759.0,74.0,86.0,139.0,1011.0,4,5,1.0,1.0
False,2014.0,54.0,54.0,89.0,562.0,4,5,1.0,1.0
False,1106.0,0.0,0.0,70.0,397.0,4,7,0.0,0.0
False,723.0,0.0,0.0,60.0,295.0,4,6,0.0,0.0
False,826.0,0.0,0.0,41.0,199.0,4,1,0.0,0.0
False,911.0,131.0,128.0,59.0,253.0,4,7,1.0,1.0
False,2112.0,67.0,54.0,37.0,223.0,4,5,1.0,1.0
False,1831.0,1.0,15.0,157.0,1182.0,4,5,0.0,1.0
False,1759.0,59.0,47.0,43.0,240.0,4,5,1.0,1.0
False,1010.0,0.0,0.0,54.0,337.0,4,5,0.0,0.0
False,805.0,0.0,0.0,52.0,326.0,4,5,0.0,0.0
False,1810.0,0.0,1.0,53.0,343.0,4,6,0.0,0.0
False,2127.0,7.0,0.0,153.0,1090.0,4,5,0.0,0.0
False,1219.0,0.0,0.0,40.0,253.0,4,1,0.0,0.0
False,2009.0,0.0,0.0,107.0,696.0,4,5,0.0,0.0
False,556.0,11.0,2.0,62.0,349.0,4,5,0.0,0.0
False,853.0,0.0,0.0,103.0,764.0,4,5,0.0,0.0
False,1019.0,0.0,0.0,34.0,161.0,4,7,0.0,0.0
False,810.0,0.0,3.0,50.0,258.0,4,6,0.0,0.0
False,2038.0,33.0,29.0,51.0,304.0,4,5,1.0,1.0
False,1009.0,0.0,0.0,32.0,201.0,4,6,0.0,0.0
False,1335.0,20.0,23.0,151.0,999.0,4,5,1.0,1.0
False,829.0,0.0,0.0,58.0,373.0,4,5,0.0,0.0
False,1751.0,16.0,6.0,42.0,210.0,4,5,1.0,0.0
False,754.0,4.0,0.0,146.0,1262.0,4,5,0.0,0.0
False,1449.0,14.0,1.0,56.0,368.0,4,5,0.0,0.0
False,1937.0,22.0,12.0,73.0,436.0,4,5,1.0,0.0
False,1230.0,0.0,32.0,62.0,338.0,4,5,0.0,1.0
False,1323.0,0.0,0.0,50.0,229.0,4,7,0.0,0.0
False,2036.0,11.0,21.0,62.0,395.0,4,5,0.0,1.0
False,1300.0,0.0,0.0,106.0,655.0,4,5,0.0,0.0
False,1238.0,8.0,18.0,116.0,935.0,4,5,0.0,1.0
False,1144.0,15.0,5.0,117.0,771.0,4,7,1.0,0.0
False,623.0,0.0,0.0,55.0,369.0,4,5,0.0,0.0
False,1650.0,50.0,46.0,142.0,1033.0,4,5,1.0,1.0
False,845.0,10.0,0.0,60.0,395.0,4,5,0.0,0.0
False,1142.0,3.0,0.0,134.0,817.0,4,6,0.0,0.0
False,456.0,0.0,0.0,131.0,1072.0,4,5,0.0,0.0
False,1230.0,5.0,0.0,209.0,1728.0,4,5,0.0,0.0
True,,,,,787.0,4,5,,
False,2220.0,70.0,59.0,59.0,386.0,4,5,1.0,1.0
False,1824.0,34.0,23.0,30.0,174.0,4,1,1.0,1.0
False,803.0,8.0,0.0,233.0,1642.0,4,5,0.0,0.0
False,1102.0,53.0,35.0,78.0,563.0,4,5,1.0,1.0
False,1016.0,11.0,115.0,113.0,793.0,4,5,0.0,1.0
False,1511.0,26.0,15.0,61.0,386.0,4,5,1.0,1.0
False,1514.0,184.0,199.0,90.0,547.0,4,5,1.0,1.0
False,1202.0,72.0,87.0,140.0,1035.0,4,5,1.0,1.0
False,1408.0,3.0,0.0,108.0,758.0,4,5,0.0,0.0
False,758.0,0.0,0.0,43.0,255.0,4,5,0.0,0.0
False,958.0,3.0,0.0,126.0,1062.0,4,5,0.0,0.0
False,1117.0,2.0,99.0,120.0,899.0,4,5,0.0,1.0
False,1642.0,0.0,0.0,54.0,240.0,4,6,0.0,0.0
False,1534.0,94.0,81.0,86.0,632.0,4,5,1.0,1.0
False,2349.0,64.0,63.0,42.0,236.0,4,5,1.0,1.0
True,,,,,345.0,4,5,,
False,1157.0,7.0,0.0,111.0,895.0,4,5,0.0,0.0
False,1723.0,18.0,13.0,70.0,441.0,4,5,1.0,0.0
True,,,,,1546.0,4,5,,
False,524.0,19.0,4.0,234.0,2106.0,4,5,1.0,0.0
False,1509.0,64.0,53.0,43.0,223.0,4,5,1.0,1.0
False,1441.0,46.0,37.0,126.0,1076.0,4,5,1.0,1.0
False,1733.0,8.0,1.0,355.0,2695.0,4,5,0.0,0.0
False,557.0,0.0,0.0,55.0,388.0,4,7,0.0,0.0
False,514.0,9.0,0.0,147.0,1057.0,4,5,0.0,0.0
False,900.0,0.0,0.0,48.0,304.0,4,5,0.0,0.0
False,1648.0,0.0,0.0,23.0,67.0,4,1,0.0,0.0
False,2311.0,61.0,87.0,60.0,395.0,4,5,1.0,1.0
False,2136.0,26.0,10.0,127.0,948.0,4,5,1.0,0.0
False,1420.0,20.0,19.0,158.0,1371.0,4,5,1.0,1.0
False,1325.0,95.0,96.0,126.0,759.0,4,5,1.0,1.0
False,1822.0,0.0,0.0,69.0,420.0,4,6,0.0,0.0
False,1407.0,0.0,0.0,38.0,161.0,4,5,0.0,0.0
False,705.0,0.0,0.0,67.0,458.0,4,6,0.0,0.0
False,643.0,0.0,0.0,131.0,861.0,4,5,0.0,0.0
False,1353.0,3.0,0.0,58.0,391.0,4,5,0.0,0.0
False,1721.0,11.0,4.0,57.0,369.0,4,5,0.0,0.0
False,1212.0,0.0,31.0,173.0,1072.0,4,5,0.0,1.0
False,1905.0,10.0,0.0,95.0,701.0,4,5,0.0,0.0
False,1540.0,0.0,0.0,56.0,229.0,4,7,0.0,0.0
False,1500.0,0.0,0.0,40.0,185.0,4,5,0.0,0.0
False,1940.0,0.0,0.0,34.0,190.0,4,7,0.0,0.0
False,958.0,0.0,0.0,68.0,420.0,4,6,0.0,0.0
False,547.0,0.0,0.0,41.0,302.0,4,5,0.0,0.0
False,555.0,0.0,0.0,82.0,471.0,4,5,0.0,0.0
False,1829.0,14.0,4.0,31.0,192.0,4,5,0.0,0.0
False,1741.0,51.0,68.0,94.0,634.0,4,5,1.0,1.0
False,1326.0,0.0,0.0,166.0,1276.0,4,5,0.0,0.0
False,550.0,0.0,0.0,93.0,764.0,4,5,0.0,0.0
False,1958.0,3.0,0.0,70.0,486.0,4,5,0.0,0.0
False,838.0,3.0,0.0,18.0,77.0,4,7,0.0,0.0
False,1000.0,0.0,20.0,60.0,342.0,4,5,0.0,1.0
False,1500.0,35.0,24.0,167.0,1182.0,4,5,1.0,1.0
False,1443.0,0.0,0.0,56.0,368.0,4,1,0.0,0.0
True,,,,,404.0,4,5,,
False,654.0,0.0,0.0,112.0,888.0,4,5,0.0,0.0
False,1924.0,209.0,232.0,163.0,946.0,4,5,1.0,1.0
False,1440.0,10.0,0.0,221.0,1599.0,4,5,0.0,0.0
False,1911.0,0.0,0.0,123.0,879.0,4,5,0.0,0.0
False,1331.0,6.0,0.0,89.0,687.0,4,5,0.0,0.0
False,1742.0,27.0,25.0,71.0,533.0,4,5,1.0,1.0
False,1140.0,5.0,0.0,169.0,1482.0,4,5,0.0,0.0
False,2055.0,35.0,45.0,62.0,447.0,4,5,1.0,1.0
False,2105.0,70.0,62.0,129.0,813.0,4,5,1.0,1.0
False,1711.0,16.0,8.0,125.0,1109.0,4,5,1.0,0.0
False,2028.0,0.0,0.0,59.0,369.0,4,5,0.0,0.0
False,1817.0,32.0,36.0,57.0,220.0,4,5,1.0,1.0
False,1505.0,0.0,0.0,62.0,395.0,4,6,0.0,0.0
False,1149.0,0.0,0.0,108.0,742.0,4,5,0.0,0.0
False,1111.0,0.0,0.0,77.0,397.0,4,6,0.0,0.0
False,1911.0,81.0,81.0,39.0,216.0,4,5,1.0,1.0
False,1304.0,54.0,70.0,139.0,1011.0,4,5,1.0,1.0
False,1158.0,1.0,0.0,67.0,445.0,4,7,0.0,0.0
False,844.0,14.0,9.0,47.0,296.0,4,6,0.0,0.0
False,2110.0,5.0,0.0,42.0,240.0,4,6,0.0,0.0
False,720.0,0.0,0.0,53.0,303.0,4,7,0.0,0.0
False,1447.0,37.0,24.0,202.0,1476.0,4,5,1.0,1.0
False,1126.0,0.0,0.0,51.0,224.0,4,6,0.0,0.0
False,916.0,0.0,0.0,56.0,319.0,4,5,0.0,0.0
False,1019.0,0.0,0.0,118.0,916.0,4,5,0.0,0.0
False,909.0,0.0,0.0,109.0,775.0,4,5,0.0,0.0
False,1415.0,0.0,13.0,297.0,2614.0,4,5,0.0,0.0
False,815.0,0.0,0.0,175.0,1259.0,4,5,0.0,0.0
False,2340.0,85.0,70.0,206.0,1449.0,4,5,1.0,1.0
False,647.0,0.0,1.0,21.0,102.0,4,5,0.0,0.0
False,1951.0,6.0,7.0,57.0,341.0,4,5,0.0,0.0
False,1938.0,13.0,7.0,48.0,332.0,4,5,0.0,0.0
False,2113.0,28.0,31.0,123.0,1046.0,4,5,1.0,1.0
False,2029.0,0.0,0.0,82.0,552.0,4,6,0.0,0.0
False,1501.0,1.0,0.0,231.0,1754.0,4,5,0.0,0.0
False,1730.0,60.0,54.0,90.0,562.0,4,5,1.0,1.0
False,1230.0,0.0,0.0,75.0,476.0,4,6,0.0,0.0
False,2112.0,62.0,44.0,58.0,369.0,4,5,1.0,1.0
False,1656.0,86.0,82.0,151.0,994.0,4,5,1.0,1.0
False,1504.0,0.0,0.0,57.0,373.0,4,5,0.0,0.0
False,942.0,12.0,17.0,133.0,771.0,4,5,0.0,1.0
False,1435.0,25.0,24.0,79.0,577.0,4,5,1.0,1.0
False,1447.0,37.0,51.0,103.0,663.0,4,5,1.0,1.0
False,1715.0,10.0,8.0,158.0,977.0,4,5,0.0,0.0
False,1418.0,8.0,0.0,101.0,695.0,4,5,0.0,0.0
False,1730.0,0.0,10.0,43.0,251.0,4,6,0.0,0.0
False,2125.0,50.0,52.0,166.0,1189.0,4,5,1.0,1.0
False,1315.0,30.0,22.0,40.0,296.0,4,5,1.0,1.0
False,554.0,0.0,0.0,46.0,277.0,4,1,0.0,0.0
False,1420.0,20.0,16.0,185.0,1558.0,4,5,1.0,1.0
False,1421.0,0.0,0.0,74.0,420.0,4,5,0.0,0.0
False,519.0,0.0,0.0,81.0,545.0,4,5,0.0,0.0
False,941.0,0.0,0.0,88.0,563.0,4,6,0.0,0.0
True,,,,,719.0,4,5,,
False,1226.0,26.0,26.0,51.0,247.0,4,5,1.0,1.0
False,2138.0,88.0,83.0,82.0,589.0,4,5,1.0,1.0
False,1318.0,23.0,17.0,83.0,628.0,4,5,1.0,1.0
False,1015.0,5.0,0.0,137.0,1184.0,4,5,0.0,0.0
False,1146.0,1.0,0.0,100.0,742.0,4,5,0.0,0.0
True,,,,,973.0,4,5,,
False,732.0,7.0,0.0,161.0,1371.0,4,5,0.0,0.0
False,1057.0,0.0,0.0,48.0,229.0,4,7,0.0,0.0
False,709.0,29.0,22.0,92.0,591.0,4,5,1.0,1.0
False,1941.0,66.0,55.0,51.0,333.0,4,5,1.0,1.0
False,1109.0,0.0,0.0,118.0,991.0,4,5,0.0,0.0
False,1956.0,66.0,76.0,131.0,997.0,4,5,1.0,1.0
False,1030.0,0.0,21.0,105.0,645.0,4,5,0.0,1.0
False,1630.0,0.0,0.0,47.0,224.0,4,6,0.0,0.0
False,1255.0,0.0,8.0,50.0,324.0,4,5,0.0,0.0
False,1957.0,22.0,14.0,49.0,289.0,4,5,1.0,0.0
False,1755.0,0.0,0.0,63.0,414.0,4,5,0.0,0.0
False,2043.0,18.0,4.0,169.0,1506.0,4,5,1.0,0.0
False,615.0,0.0,0.0,178.0,1242.0,4,5,0.0,0.0
False,501.0,1.0,0.0,220.0,1565.0,4,5,0.0,0.0
False,1130.0,0.0,0.0,122.0,888.0,4,5,0.0,0.0
False,635.0,0.0,0.0,156.0,998.0,4,5,0.0,0.0
False,1516.0,63.0,51.0,73.0,284.0,4,5,1.0,1.0
False,921.0,0.0,0.0,74.0,423.0,4,7,0.0,0.0
False,1402.0,0.0,0.0,52.0,277.0,4,5,0.0,0.0
False,710.0,0.0,7.0,66.0,491.0,4,5,0.0,0.0
False,1832.0,27.0,18.0,84.0,570.0,4,5,1.0,1.0
False,1539.0,39.0,31.0,37.0,223.0,4,5,1.0,1.0
False,1348.0,0.0,0.0,41.0,240.0,4,5,0.0,0.0
False,1950.0,0.0,0.0,50.0,323.0,4,1,0.0,0.0
False,1150.0,0.0,0.0,160.0,1449.0,4,5,0.0,0.0
False,1209.0,29.0,26.0,179.0,1209.0,4,5,1.0,1.0
False,621.0,21.0,18.0,78.0,488.0,4,6,1.0,1.0
False,1006.0,1.0,0.0,195.0,1489.0,4,5,0.0,0.0
False,1635.0,60.0,62.0,122.0,872.0,4,5,1.0,1.0
False,1834.0,19.0,16.0,71.0,425.0,4,5,1.0,1.0
False,518.0,3.0,0.0,57.0,349.0,4,5,0.0,0.0
False,1652.0,17.0,6.0,33.0,201.0,4,5,1.0,0.0
False,1337.0,7.0,0.0,103.0,666.0,4,5,0.0,0.0
False,1031.0,0.0,0.0,60.0,337.0,4,5,0.0,0.0
False,1323.0,0.0,0.0,33.0,109.0,4,1,0.0,0.0
False,1113.0,0.0,0.0,60.0,315.0,4,7,0.0,0.0
False,1704.0,39.0,39.0,129.0,1044.0,4,5,1.0,1.0
False,1757.0,0.0,0.0,88.0,654.0,4,6,0.0,0.0
False,1910.0,40.0,34.0,192.0,1671.0,4,5,1.0,1.0
False,917.0,0.0,0.0,68.0,423.0,4,6,0.0,0.0
False,700.0,0.0,0.0,132.0,1209.0,4,5,0.0,0.0
False,1522.0,32.0,25.0,154.0,1024.0,4,5,1.0,1.0
False,1153.0,0.0,0.0,36.0,139.0,4,1,0.0,0.0
False,647.0,0.0,0.0,96.0,530.0,4,7,0.0,0.0
False,1430.0,0.0,0.0,57.0,376.0,4,1,0.0,0.0
False,1906.0,6.0,8.0,69.0,512.0,4,5,0.0,0.0
False,1308.0,55.0,41.0,50.0,316.0,4,7,1.0,1.0
False,952.0,0.0,0.0,77.0,541.0,4,1,0.0,0.0
False,700.0,0.0,34.0,29.0,137.0,4,6,0.0,1.0
False,1355.0,30.0,19.0,36.0,216.0,4,5,1.0,1.0
False,1023.0,3.0,13.0,82.0,595.0,4,6,0.0,0.0
False,629.0,0.0,0.0,44.0,239.0,4,5,0.0,0.0
False,840.0,0.0,0.0,49.0,258.0,4,1,0.0,0.0
False,1053.0,0.0,0.0,90.0,552.0,4,6,0.0,0.0
False,1341.0,6.0,0.0,91.0,680.0,4,5,0.0,0.0
False,850.0,0.0,0.0,136.0,1107.0,4,5,0.0,0.0
False,1658.0,23.0,19.0,56.0,327.0,4,5,1.0,1.0
False,1148.0,3.0,6.0,68.0,397.0,4,5,0.0,0.0
False,1642.0,17.0,12.0,42.0,231.0,4,5,1.0,0.0
False,1442.0,27.0,19.0,135.0,1184.0,4,5,1.0,1.0
False,1340.0,30.0,31.0,88.0,529.0,4,5,1.0,1.0
True,,,,,719.0,4,5,,
True,,,,,925.0,4,5,,
False,1812.0,52.0,35.0,197.0,1315.0,4,5,1.0,1.0
False,656.0,0.0,9.0,140.0,861.0,4,5,0.0,0.0
False,2229.0,135.0,128.0,33.0,192.0,4,5,1.0,1.0
False,825.0,0.0,0.0,65.0,407.0,4,5,0.0,0.0
False,1539.0,24.0,53.0,124.0,950.0,4,5,1.0,1.0
False,710.0,0.0,0.0,64.0,402.0,4,5,0.0,0.0
False,920.0,10.0,0.0,94.0,611.0,4,5,0.0,0.0
False,1254.0,4.0,0.0,110.0,775.0,4,5,0.0,0.0
False,1837.0,7.0,0.0,66.0,397.0,4,5,0.0,0.0
False,1204.0,0.0,0.0,56.0,286.0,4,5,0.0,0.0
False,1621.0,91.0,86.0,163.0,1158.0,4,5,1.0,1.0
False,1152.0,12.0,2.0,97.0,672.0,4,5,0.0,0.0
False,744.0,0.0,0.0,69.0,447.0,4,5,0.0,0.0
True,,,,,1105.0,4,5,,
False,1634.0,0.0,0.0,70.0,351.0,4,5,0.0,0.0
False,600.0,0.0,0.0,65.0,407.0,4,5,0.0,0.0
False,1053.0,73.0,59.0,59.0,442.0,4,5,1.0,1.0
False,1606.0,10.0,4.0,36.0,161.0,4,6,0.0,0.0
False,2236.0,16.0,7.0,137.0,1009.0,4,5,1.0,0.0
False,706.0,0.0,0.0,63.0,323.0,4,1,0.0,0.0
False,1154.0,0.0,0.0,40.0,199.0,4,1,0.0,0.0
False,1731.0,1.0,0.0,75.0,463.0,4,5,0.0,0.0
False,459.0,0.0,0.0,207.0,1590.0,4,5,0.0,0.0
False,1415.0,0.0,0.0,83.0,590.0,4,5,0.0,0.0
False,2103.0,0.0,0.0,41.0,222.0,4,1,0.0,0.0
False,649.0,0.0,0.0,50.0,301.0,4,5,0.0,0.0
False,2032.0,0.0,0.0,75.0,528.0,4,5,0.0,0.0
False,737.0,0.0,0.0,149.0,1009.0,4,5,0.0,0.0
False,2133.0,3.0,12.0,130.0,1044.0,4,5,0.0,0.0
False,2250.0,160.0,156.0,112.0,942.0,4,5,1.0,1.0
False,827.0,0.0,0.0,26.0,163.0,4,5,0.0,0.0
False,709.0,9.0,0.0,57.0,409.0,4,5,0.0,0.0
False,1816.0,6.0,3.0,203.0,1747.0,4,5,0.0,0.0
False,1433.0,78.0,67.0,42.0,255.0,4,5,1.0,1.0
False,2039.0,4.0,3.0,93.0,651.0,4,5,0.0,0.0
False,2027.0,0.0,0.0,77.0,488.0,4,6,0.0,0.0
False,1500.0,0.0,0.0,125.0,900.0,4,5,0.0,0.0
False,1358.0,0.0,0.0,82.0,642.0,4,7,0.0,0.0
False,531.0,1.0,4.0,108.0,829.0,4,5,0.0,0.0
True,,,,,616.0,4,5,,
False,522.0,2.0,0.0,74.0,436.0,4,5,0.0,0.0
False,859.0,13.0,0.0,83.0,596.0,4,7,0.0,0.0
False,1125.0,0.0,0.0,41.0,199.0,4,1,0.0,0.0
False,1045.0,0.0,0.0,28.0,67.0,4,7,0.0,0.0
False,801.0,46.0,23.0,112.0,771.0,4,7,1.0,1.0
False,724.0,0.0,0.0,120.0,1014.0,4,5,0.0,0.0
False,921.0,0.0,3.0,100.0,616.0,4,5,0.0,0.0
False,1956.0,76.0,74.0,98.0,587.0,4,5,1.0,1.0
False,1543.0,38.0,42.0,163.0,1047.0,4,5,1.0,1.0
False,513.0,13.0,6.0,75.0,551.0,4,5,0.0,0.0
False,1602.0,2.0,0.0,130.0,957.0,4,5,0.0,0.0
False,1219.0,9.0,4.0,65.0,407.0,4,5,0.0,0.0
False,2131.0,246.0,244.0,50.0,283.0,4,5,1.0,1.0
False,929.0,0.0,0.0,82.0,574.0,4,5,0.0,0.0
False,2258.0,158.0,136.0,54.0,369.0,4,5,1.0,1.0
False,1138.0,0.0,2.0,41.0,224.0,4,5,0.0,0.0
False,1232.0,17.0,15.0,163.0,1315.0,4,5,1.0,1.0
False,1718.0,33.0,15.0,115.0,798.0,4,5,1.0,1.0
False,622.0,0.0,0.0,83.0,696.0,4,5,0.0,0.0
False,2312.0,27.0,20.0,37.0,210.0,4,5,1.0,1.0
False,1255.0,0.0,0.0,53.0,283.0,4,7,0.0,0.0
False,717.0,2.0,0.0,111.0,793.0,4,5,0.0,0.0
False,1443.0,43.0,39.0,29.0,148.0,4,5,1.0,1.0
False,1443.0,0.0,0.0,36.0,196.0,4,5,0.0,0.0
False,647.0,0.0,0.0,108.0,775.0,4,5,0.0,0.0
False,826.0,0.0,0.0,28.0,100.0,4,7,0.0,0.0
False,1905.0,0.0,0.0,60.0,445.0,4,5,0.0,0.0
False,608.0,0.0,0.0,37.0,177.0,4,7,0.0,0.0
False,705.0,0.0,0.0,61.0,390.0,4,5,0.0,0.0
False,2100.0,0.0,11.0,113.0,696.0,4,5,0.0,0.0
False,2044.0,79.0,71.0,42.0,305.0,4,5,1.0,1.0
False,1215.0,0.0,0.0,115.0,723.0,4,1,0.0,0.0
False,1553.0,0.0,0.0,38.0,161.0,4,5,0.0,0.0
False,1611.0,11.0,0.0,116.0,846.0,4,5,0.0,0.0
False,1533.0,0.0,0.0,50.0,258.0,4,6,0.0,0.0
False,636.0,1.0,0.0,101.0,696.0,4,5,0.0,0.0
False,1755.0,0.0,0.0,39.0,240.0,4,7,0.0,0.0
False,1620.0,130.0,120.0,86.0,591.0,4,5,1.0,1.0
False,2005.0,145.0,148.0,68.0,377.0,4,5,1.0,1.0
False,1642.0,167.0,155.0,141.0,1142.0,4,5,1.0,1.0
False,1114.0,4.0,0.0,218.0,1500.0,4,5,0.0,0.0
True,,,,,990.0,4,5,,
False,1723.0,93.0,89.0,69.0,472.0,4,5,1.0,1.0
False,608.0,0.0,0.0,39.0,216.0,4,5,0.0,0.0
False,1953.0,23.0,0.0,106.0,738.0,4,5,1.0,0.0
True,,,,,899.0,4,5,,
False,1745.0,0.0,0.0,58.0,370.0,4,5,0.0,0.0
False,1528.0,33.0,19.0,88.0,628.0,4,5,1.0,1.0
False,732.0,12.0,0.0,56.0,345.0,4,5,0.0,0.0
False,1351.0,0.0,0.0,38.0,240.0,4,1,0.0,0.0
False,1724.0,9.0,6.0,84.0,512.0,4,5,0.0,0.0
False,530.0,0.0,1.0,70.0,395.0,4,5,0.0,0.0
False,629.0,0.0,0.0,198.0,1390.0,4,5,0.0,0.0
False,1158.0,48.0,36.0,37.0,159.0,4,5,1.0,1.0
False,1307.0,2.0,11.0,34.0,100.0,4,5,0.0,0.0
False,1257.0,17.0,6.0,60.0,409.0,4,5,1.0,0.0
False,953.0,0.0,0.0,53.0,308.0,4,5,0.0,0.0
False,1725.0,5.0,0.0,55.0,444.0,4,5,0.0,0.0
False,625.0,0.0,0.0,152.0,1001.0,4,5,0.0,0.0
False,1834.0,1.0,11.0,107.0,642.0,4,5,0.0,0.0
False,1939.0,0.0,4.0,38.0,190.0,4,5,0.0,0.0
False,1826.0,26.0,17.0,205.0,1449.0,4,5,1.0,1.0
False,734.0,0.0,0.0,80.0,491.0,4,5,0.0,0.0
False,1242.0,107.0,99.0,64.0,423.0,4,5,1.0,1.0
False,830.0,0.0,0.0,17.0,77.0,4,6,0.0,0.0
False,1044.0,4.0,0.0,136.0,977.0,4,5,0.0,0.0
False,1406.0,6.0,3.0,208.0,1771.0,4,5,0.0,0.0
False,1255.0,25.0,7.0,114.0,883.0,4,5,1.0,0.0
False,1641.0,96.0,99.0,170.0,1130.0,4,5,1.0,1.0
False,2141.0,21.0,11.0,139.0,1005.0,4,5,1.0,0.0
False,1828.0,59.0,73.0,56.0,229.0,4,7,1.0,1.0
False,1027.0,0.0,0.0,44.0,161.0,4,1,0.0,0.0
False,1621.0,38.0,22.0,78.0,529.0,4,6,1.0,1.0
False,701.0,21.0,9.0,32.0,148.0,4,5,1.0,0.0
False,1615.0,20.0,21.0,134.0,1011.0,4,5,1.0,1.0
False,2200.0,10.0,3.0,78.0,480.0,4,5,0.0,0.0
False,622.0,0.0,0.0,99.0,589.0,4,7,0.0,0.0
False,2014.0,9.0,10.0,92.0,648.0,4,5,0.0,0.0
False,1235.0,0.0,0.0,66.0,372.0,4,7,0.0,0.0
False,1231.0,0.0,0.0,37.0,159.0,4,1,0.0,0.0
False,651.0,0.0,0.0,35.0,190.0,4,5,0.0,0.0
False,1118.0,0.0,0.0,92.0,775.0,4,5,0.0,0.0
False,2026.0,31.0,29.0,62.0,448.0,4,5,1.0,1.0
False,648.0,3.0,0.0,79.0,580.0,4,5,0.0,0.0
False,521.0,0.0,4.0,23.0,67.0,4,7,0.0,0.0
False,900.0,0.0,0.0,105.0,722.0,4,5,0.0,0.0
False,726.0,0.0,0.0,229.0,1671.0,4,5,0.0,0.0
False,610.0,0.0,0.0,49.0,325.0,4,5,0.0,0.0
False,1315.0,10.0,0.0,185.0,1218.0,4,5,0.0,0.0
False,2128.0,0.0,0.0,83.0,601.0,4,5,0.0,0.0
False,1026.0,0.0,0.0,83.0,607.0,4,5,0.0,0.0
False,1632.0,0.0,0.0,40.0,224.0,4,5,0.0,0.0
False,945.0,0.0,0.0,102.0,775.0,4,5,0.0,0.0
False,1946.0,0.0,0.0,48.0,294.0,4,5,0.0,0.0
False,556.0,0.0,0.0,76.0,488.0,4,7,0.0,0.0
False,1000.0,0.0,0.0,117.0,872.0,4,7,0.0,0.0
False,1201.0,1.0,0.0,161.0,1107.0,4,5,0.0,0.0
False,1257.0,47.0,26.0,199.0,1449.0,4,5,1.0,1.0
False,1804.0,34.0,21.0,105.0,654.0,4,5,1.0,1.0
False,1306.0,11.0,0.0,62.0,402.0,4,5,0.0,0.0
False,750.0,10.0,0.0,135.0,937.0,4,5,0.0,0.0
